
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NLOAD_TIP and time  0.1000000E+01

      4816   2  2.420237E-03
      4816   3  2.500543E-03
      4816   4  2.458079E-03
      4817   1  9.388508E-04
      4817   2  4.137293E-04
      4817   3  2.973088E-04
      4817   4  5.634483E-04
      4818   1  1.590683E-04
      4818   2  5.592236E-05
      4818   3  2.216466E-04
      4818   4  1.600492E-04
      4819   1  2.635222E-03
      4819   2  2.377174E-03
      4819   3  2.561728E-03
      4819   4  2.672518E-03
      4820   1  2.285774E-05
      4820   2  2.329798E-05
      4820   3  1.245759E-04
      4820   4  2.586412E-05
      4821   1  2.700852E-04
      4821   2  7.342577E-05
      4821   3  2.796703E-04
      4821   4  1.952548E-04
      4822   1  2.542422E-03
      4822   2  2.873738E-03
      4822   3  2.292927E-03
      4822   4  2.472949E-03
      4823   1  3.176354E-03
      4823   2  2.335844E-03
      4823   3  3.828295E-03
      4823   4  3.047542E-03
      4824   1  4.977390E-04
      4824   2  2.210648E-03
      4824   3  2.337012E-03
      4824   4  2.010117E-03
      4825   1  1.950266E-04
      4825   2  2.447818E-04
      4825   3  4.426348E-04
      4825   4  4.271185E-04
      4826   1  3.186175E-03
      4826   2  2.834088E-03
      4826   3  3.121941E-03
      4826   4  3.198669E-03
      4827   1  7.356372E-05
      4827   2  4.002508E-04
      4827   3  3.792231E-04
      4827   4  1.790533E-04
      4828   1  1.864759E-03
      4828   2  9.924461E-04
      4828   3  1.419156E-03
      4828   4  2.121887E-03
      4829   1  2.448117E-03
      4829   2  1.771035E-03
      4829   3  2.290409E-03
      4829   4  3.357827E-03
      4830   1  1.010647E-03
      4830   2  9.925415E-04
      4830   3  9.407856E-04
      4830   4  1.315365E-03
      4831   1  3.088455E-03
      4831   2  2.439051E-03
      4831   3  1.352923E-04
      4831   4  2.237683E-03
      4832   1  2.090763E-03
      4832   2  2.363553E-04
      4832   3  1.480402E-03
      4832   4  1.410892E-04
      4833   1  9.820674E-04
      4833   2  1.236979E-03
      4833   3  7.616728E-04
      4833   4  2.805696E-04
      4834   1  5.557680E-05
      4834   2  1.645346E-04
      4834   3  2.333725E-04
      4834   4  1.818455E-04
      4835   1  3.018161E-03
      4835   2  3.108127E-03
      4835   3  3.005713E-03
      4835   4  3.217250E-03
      4836   1  9.323244E-06
      4836   2  8.264983E-05
      4836   3  7.551271E-05
      4836   4  2.221432E-05
      4837   1  3.175415E-03
      4837   2  3.183462E-03
      4837   3  3.402846E-03
      4837   4  3.070543E-03
      4838   1  9.208310E-05
      4838   2  2.449557E-04
      4838   3  1.463307E-04
      4838   4  3.665125E-04
      4839   1  3.600134E-04
      4839   2  3.038048E-04
      4839   3  8.971297E-05
      4839   4  1.055476E-04
      4840   1  3.981981E-04
      4840   2  1.384686E-05
      4840   3  2.652060E-04
      4840   4  1.941712E-04
      4841   1  3.584453E-03
      4841   2  3.194103E-03
      4841   3  5.852213E-03
      4841   4  3.656522E-03
      4842   1  5.483052E-03
      4842   2  1.918963E-02
      4842   3  5.692051E-03
      4842   4  3.673043E-03
      4843   1  1.024672E-04
      4843   2  2.583987E-04
      4843   3  8.408603E-05
      4843   4  2.334040E-05
      4844   1  1.120479E-04
      4844   2  4.910064E-04
      4844   3  4.441034E-04
